"releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"62514579","Press Releases, News, Notices","Sen. Santorum: ""I think personal attacks just please one person — Hillary Clinton.""","2015-09-16 10:30:00Z","http://www.ricksantorum.com/sen_santorum_i_think_personal_attacks_just_please_one_person_hillary_clinton","[attacks;person;personal attacks]","[Hillary Clinton]","[]","[]","[]","","","","","87","Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"62514587","Press Releases, News, Notices","Senator Santorum’s CNN Debate Opening Statement","2015-09-16 10:30:00Z","http://www.ricksantorum.com/senator_santorums_cnn_debate_opening_statement","[insider;outsider;true outsider;outsider with insider]","[]","[]","[Washington]","[]","","","","","141","Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"62528899","Press Releases, News, Notices","Tom Brady endorses Donald Trump for president","2015-09-16 10:30:00Z","https://www.donaldjtrump.com/news/tom-brady-endorses-donald-trump-for-president","[quarterback;real estate mogul;estate mogul;frontrunner;republican frontrunner]","[Donald Trump;Tom Brady]","[]","[America;New England]","[]","","","","","229","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62509831","Press Releases, News, Notices","Ted Cruz Has Been Leading the Fight to Stop the Nuclear Iran Deal","2015-09-16 10:30:00Z","https://www.tedcruz.org/news/ted-cruz-has-been-leading-the-fight-to-stop-the-nuclear-iran-deal/","[fight;agreement;deal;nuclear bomb;nuclear deal;single greatest threat;mullahs;catastrophic nuclear deal]","[Mitch McConnell;John Boehner;Ted Cruz]","[]","[Israel;Iran]","[International Agreements and Treaties;National Security;Military Bombs;Nuclear Weapons]","","","","","444","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"63066773","Press Releases, News, Notices","Jim Webb – American Patriot Award 2015","2015-09-16 10:30:00Z","https://www.webb2016.com/news/jim-webb-american-patriot-award-2015/","[staff;award]","[Jim Webb]","[]","[]","[]","","","","","41","(Fmr.) Webb, Jim (D) Presidential Campaign","Democrat","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1946-02-09","Over 65","[Arts, Entertainment, and Recreation;Journalism;Law]","[Marine Corps]","[Federal]"
"62521445","Press Releases, News, Notices","Graham’s Opening Remarks At The CNN Reagan Library Debate","2015-09-16 10:30:00Z","http://www.lindseygraham.com/2015/09/16/grahams-opening-remarks-at-the-cnn-reagan-library-debate/","[war;debate;war on terror]","[Ronald Reagan;Lindsey Graham]","[]","[South Carolina;Afghanistan;Iraq]","[Air Forces;Military Disputes;Terrorism;Terror Warfare]","","","","","255","(Fmr.) Sen. Graham, Lindsey - (R – SC) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Protestant","White","1955-07-09","55-64","[Law]","[National Guard;Air Force]","[Federal;Local;State]"
"62519893","Press Releases, News, Notices","What They're Saying: ""Reaganesque""","2015-09-16 10:30:00Z","https://www.chrischristie.com/news/what-theyre-saying-reaganesque","[class;tonight;debate;middle;careers;presidential debate;moment;strong debate;game tonight;strong debate performance]","[Chris Christie]","[Yahoo]","[New Hampshire;Iowa;New York;Washington;Boston;Reno;Las Vegas]","[Taxation;Careers;Jobs;Organised Labor]","","","","","724","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62521285","Press Releases, News, Notices","What Marco Will and Won’t Do at the CNN Debate","2015-09-16 10:30:00Z","https://marcorubio.com/news/what-marco-will-and-wont-do-at-the-cnn-debate/","[tonight;candidates;debate;first debate;republican debate]","[Ronald Reagan;Terry Sullivan]","[]","[Washington;Cleveland]","[]","","","","","310","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"62519185","Columns, Articles, Op-Eds, Blogs","Legal Insurrection: Cruz ‘Scorpion in the Desert’ ad reminiscent of Reagan ‘Bear in the Woods’","2015-09-16 10:30:00Z","https://www.tedcruz.org/press/legal-insurrection-cruz-scorpion-in-the-desert-ad-reminiscent-of-reagan-bear-in-the-woods/","[desert;reminiscent]","[Ted Cruz]","[]","[]","[]","","","","","101","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62508555","Press Releases, News, Notices","‘Waiting, Waiting, Waiting,’ Sanders Says as Republicans Don’t Debate Real Issues","2015-09-16 10:30:00Z","https://berniesanders.com/press-release/waiting-waiting-waiting-sanders-says-as-republicans-dont-debate-real-issues/","[minimum wage;wage;war;republicans;foreign policy;candidates;debate;poverty;presidential candidates;republican candidates;gays;childhood poverty;fellow republicans;talk;hourly minimum wage;republican presidential candidates;care for women;care of women]","[Bernie Sanders;Donald Trump]","[]","[United States;Kentucky;Iraq;Iran]","[Energy;Nonrenewable Energy Sources;Foreign Policy;International Conflicts and War;Nuclear Weapons;Minimum Wage;Climate Change;Colleges;State Governments]","","","","","650","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62519165","Columns, Articles, Op-Eds, Blogs","Breitbart: Ted Cruz Continues Commitment to Defund Planned Parenthood","2015-09-16 10:30:00Z","https://www.tedcruz.org/press/breitbart-ted-cruz-continues-commitment-to-defund-planned-parenthood/","[abortion;commitment;federal spending bill;abortion giant;abortion business]","[Ted Cruz]","[]","[]","[Surgical Procedures;Government Expenditures]","","","","","144","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62514585","Press Releases, News, Notices","Sen. Santorum: We need a pro-worker immigration policy","2015-09-16 10:30:00Z","http://www.ricksantorum.com/sen_santorum_we_need_a_pro_worker_immigration_policy","[immigration;labor;immigration policy;immigration levels;competitive labor market;responsible immigration policy]","[]","[]","[United States]","[Immigration Policies;Foreign Labor;Jobs;Labor Supply]","","","","","224","Santorum, Rick (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1958-05-10","55-64","[Law]","","[Federal;State]"
"62525435","Press Releases, News, Notices","Op-Ed: Defunding Planned Parenthood is not enough","2015-09-16 10:30:00Z","http://www.mikehuckabee.com/news?ID=DC6A5FF2-1A77-475A-B317-7E2D095B32D7","[abortion;abortions;babies;shutdown;politicians;organs;butchers;abortion clinics;abortion industry;crystal clear example;grandstanding;scourge of abortion]","[Nancy Pelosi;Hillary Clinton;Mike Huckabee]","[]","[Washington;America;Buick]","[Maternal Health ;Hospitals;Surgical Procedures;Military Hospitals;Veterans;Government Funding]","","","","","540","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62509815","Press Releases, News, Notices","Ted Cruz Has Been Leading the Fight to Secure the Border","2015-09-16 10:30:00Z","https://www.tedcruz.org/news/ted-cruz-has-been-leading-the-fight-to-secure-the-border/","[border;borders;illegal immigration;miles of border]","[Donald Trump;Ted Cruz]","[]","[Mexico;Texas]","[Border Security;Immigration Control;National Security;Jobs]","","","","","353","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62509819","Press Releases, News, Notices","Ted Cruz Has Been Leading the Fight Against Judicial Activism","2015-09-16 10:30:00Z","https://www.tedcruz.org/news/ted-cruz-has-been-leading-the-fight-against-judicial-activism/","[marriage;constitutional amendment;judicial activism;activism;assaults;opinions;redefinition;judicial oaths;innocent unborn children;oligarchy;definition of marriage]","[Ted Cruz]","[]","[America]","[Prisoners of War;Organised Labor]","","","","","503","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62519189","Columns, Articles, Op-Eds, Blogs","BuzzFeed: Ted Nugent Says Ted Cruz Is His Favorite Presidential Candidate","2015-09-16 10:30:00Z","https://www.tedcruz.org/press/buzzfeed-ted-nugent-says-ted-cruz-is-his-favorite-presidential-candidate/","[musician;favorite;conservative activist]","[Ted Nugent;Lars Larson;Ted Cruz]","[]","[Texas;Cruz I]","[]","","","","","88","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62515415","Press Releases, News, Notices","USA Today - George Pataki: Donald Trump not fit to be president","2015-09-16 10:30:00Z","http://www.georgepataki.com/news/media/george-pataki-donald-trump-not-fit-be-president/","[conservatism;foreigners;birthright;birther]","[Abraham Lincoln;Donald Trump]","[]","[America]","[Small Businesses;Immigration Control]","","","","","339","(Fmr.) Pataki, George (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1945-06-24","Over 65","[Law]","","[Local;State]"
"62509841","Press Releases, News, Notices","ICYMI: New York Times: Ted Cruz Ad Uses Scorpion to Depict Threat of Islamic Terror","2015-09-16 10:30:00Z","https://www.tedcruz.org/news/icymi-new-york-times-ted-cruz-ad-uses-scorpion-to-depict-threat-of-islamic-terror/","[threat;venom;scorpion;announcer;deadly threat;early voting states;islamic state;ad;islamic terrorism;radical islamic terrorism;islamic terror]","[George Bush;Ronald Reagan;Walter Mondale;Ted Cruz;Hal Riney]","[New York Times]","[California;South Carolina;New Hampshire;Iowa;Texas;Nevada;New York;Scorpion]","[Foreign Policy;Military Disputes;Terrorism;Organised Labor;Forestry;Election Campaigns]","","","","","636","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62519087","Columns, Articles, Op-Eds, Blogs","What Really Happened With HP’s Stock","2015-09-16 10:30:00Z","https://carlyforamerica.com/blog/what-really-happened-with-hps-stock/","[stock;index;market downturn]","[Christy Paavola;Dan Strumpf]","[Hewlett-Packard;Yahoo;SEC;HP]","[]","[Natural Disasters;Computers and Information Technology]","","","","","507","Fiorina, Carly (R) Presidential Campaign ","Republican","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1954-09-06","55-64","[Management]","",""
"62528897","Press Releases, News, Notices","Trump is runaway favorite in Drudge poll","2015-09-16 10:30:00Z","https://www.donaldjtrump.com/news/trump-is-runaway-favorite-in-drudge-poll","[poll;presidential debate;favorite;republican presidential debate;runaway favorite]","[Jeb Bush;Mike Huckabee;John Kasich;Chris Christie;Donald Trump;Ben Carson;Carly Fiorina;Scott Walker;Marco Rubio;Ted Cruz]","[]","[Washington]","[]","","","","","280","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62686333","Press Releases, News, Notices","Columba","2015-09-16 10:30:00Z","https://jeb2016.com/columba/","[kids;love;prep school;latin american studies;bunch of kids]","[]","[]","[Mexico;Texas;Massachusetts;America;Miami;Columba;Guanajuato]","[Colleges;Universities]","","","","","649","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62509813","Press Releases, News, Notices","Ted Cruz Has Been Leading the Fight to Restore the Constitution and End Obama’s Overreach","2015-09-16 10:30:00Z","https://www.tedcruz.org/news/ted-cruz-has-been-leading-the-fight-to-restore-the-constitution-and-end-obamas-overreach/","[president;executive;amnesty;executive amnesty;amnesty for immigrants]","[Ted Cruz]","[]","[]","[]","","","","","341","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62509829","Press Releases, News, Notices","Ted Cruz Has Been Leading the Fight to Protect the Unborn and Defund Planned Parenthood","2015-09-16 10:30:00Z","https://www.tedcruz.org/news/ted-cruz-has-been-leading-the-fight-to-protect-the-unborn-and-defund-planned-parenthood/","[abortion;funding;fight;abortions;unborn children;abortion clinics;profiteer;innocent human life;funding of abortions]","[Mitch McConnell;Ted Cruz]","[Department of Justice]","[United States]","[Maternal Health ;Surgical Procedures;Federal Governments]","","","","","450","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62519799","Press Releases, News, Notices","Two Pillars Of The New Hampshire Republican Party, State Rep. Steve Schmidt And Former Mayor Matt Spencer, Endorse Chris Christie For President","2015-09-17 10:30:00Z","https://www.chrischristie.com/news/two-pillars-of-the-new-hampshire-republican-party-state-rep-steve-schmidt-and-former-mayor-matt-spencer-endorse-chris-christie-for-president","[leader;town hall meeting;governor;activist;business leader;pillars;conservative activist;former member;debate last night;endorsement of governor]","[Robert Scott;Tom Colantuono;Barbara Clark;Chris Christie;Kevin Coyle;Steve Schmidt;Karen Hutchinson;Bernie Streeter;Bill Greiner;Scott Hilliard;Jim Devine;Richard Brothers;Dick Anagnost;Dennis Reed;David Danielson;Wayne MacDonald;Matt Spencer;Susan Emerson;Paul Simard;Lisa Withrow;Elaine Swinford;Betsy McKinney;Donna Marzullo;Jim McConaha;Valery Mitchell;Hillary Seeger;Jack Balcom;Don LeBrun;Bill Ohm;Tom Tombarello]","[Coast Guard]","[New Hampshire;Nashua;Merrimack;Salem;Grafton;Somersworth;Hilaire;Dover;Contoocook]","[Labor and Employment;Veterans;Government Services]","","","","","742","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62519885","Press Releases, News, Notices","What They're Saying: ""Christie Stands Out""","2015-09-17 10:30:00Z","https://www.chrischristie.com/news/what-theyre-saying-christie-stands-out","[performance;candidates;debate;winners;governor;strong performance;conservative credentials;glimmer;fray;best performance;performance last night;best moment;debate stage;candidates on stage;main debate stage]","[Chris Christie;Donald Trump;Carly Fiorina]","[Google;WHO]","[United States;New Hampshire;Iowa;New Jersey;Washington;Des Moines;Bergen;Bila]","[Energy;Organised Labor]","","","","","935","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62686311","Press Releases, News, Notices","200 Additional Supporters in Michigan","2015-09-17 10:30:00Z","https://jeb2016.com/200-additional-supporters-in-michigan/","[state;leaders;state leaders;great leaders]","[Rob Anderson;Robert Anderson;Michael Brown;Jeb Bush;Kevin Hayes;Spencer Abraham;Nancy Anderson;Sandy Baruah;James Young;Nick Anderson;Carla Hills;Kevin Brownlow;Dave Brown;Wendy Anderson;Greg Gardner;Michael Flynn;Mike Cox;Kathy Crawford;Michael Kojaian;Terri Lynn;Melissa Anderson;Robert Sacco;Catherine Smith;David Fischer;Laura Cox;Rusty Hills;Sean Clark;Rick Cunningham;Harold Miller;Philip Hoffman;Kris Anderson;Bob Craig;Kevin Kirk;Lori Gay;Marie Miller;Travis Howell;Victor Fitz;David Trott;Claire Hughes;Michael Witt;Bill Schuette;Lynn Alexander;Mark Ouimet;Ken Yonker;Gail Haines;Melanie Foster;Amanda Price;Ira Combs;Mike McCready;Bob Schafer;Bob Law;Jeff Yeager;Bryan Brandenburg;Al Papa;Andrea LaFontaine;Jennifer Fischer]","[]","[Michigan;Rami;Haddad;Detroit;Oakland;Arzo;Bobbe;Vranic]","[Universities]","","","","","794","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62519163","Columns, Articles, Op-Eds, Blogs","San Antonio Express-News: Abbott on debate: Cruz ‘just kicked Iran’s a–’","2015-09-17 10:30:00Z","https://www.tedcruz.org/press/san-antonio-express-news-abbott-on-debate-cruz-just-kicked-irans-a/","[debate;partiality;solicitor general;dangerous deal]","[Carly Fiorina;Greg Abbott;Ted Cruz]","[]","[Iran;San Antonio]","[Jobs]","","","","","172","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62508559","Press Releases, News, Notices","Sanders Statement on Fed Leaving Interest Rates Unchanged","2015-09-17 10:30:00Z","https://berniesanders.com/press-release/sanders-statement-on-fed-leaving-interest-rates-unchanged/","[rates;interest;interest rates;interest rates today;rates today]","[Bernie Sanders]","[]","[]","[Unemployment;Jobs;Credit Policies;Monetary Indicators]","","","","","210","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"62516101","Press Releases, News, Notices","Verdict is in: Conservatives think Jindal won, Liberals think Graham won","2015-09-17 10:30:00Z","https://www.bobbyjindal.com/verdict-is-in-conservatives-think-jindal-won-liberals-think-graham-won/","[debate;verdict;guy;liberals;conservatives;first debate;targeting of christians]","[Lindsey Graham;Bobby Jindal;Michael Berry;Guy Benson;Lara Brown;Glenn Thrush;Ben Domenech;Erick Erickson;Amanda Carpenter;Kerry Picket;Kathryn Jean Lopez;John Nolte]","[]","[Louisiana;Washington]","[Jobs]","","","","","526","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"62516119","Press Releases, News, Notices","Conservatives declare Jindal winner","2015-09-17 10:30:00Z","https://www.bobbyjindal.com/conservatives-declare-jindal-winner/","[stage;republicans;debate;winner;conservatives;first debate;jv debate;undercard debate]","[Lindsey Graham;Bobby Jindal;Guy Benson;Dan Pfeiffer;Ben Domenech;Erick Erickson;Leon Wolf]","[]","[Washington;Pataki]","[]","","","","","536","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"62516121","Press Releases, News, Notices","RedState: Bobby Jindal Wins the First Debate","2015-09-17 10:30:00Z","https://www.bobbyjindal.com/redstate-bobby-jindal-wins-the-first-debate/","[debate;crowd]","[George Pataki;Kim Davis;Bobby Jindal;Erick Erickson]","[]","[Kentucky]","[]","","","","","163","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"62518243","Press Releases, News, Notices","Carly Fiorina Just Won the Debate – Again","2015-09-17 10:30:00Z","https://carlyforamerica.com/news/carly-fiorina-just-won-the-debate-again/","[state;stage;performance;tonight;candidates;debate;performance tonight;stage tonight;last debate;debate performance;debate stage;debate stage tonight;winner in tonight;main debate stage]","[Carly Fiorina;Dana Bash;Hugh Hewitt;Jake Tapper]","[]","[California;South Carolina;New Hampshire;Iowa;America;Simi Valley;Granite]","[Foreign Policy;Careers]","","","","","772","Fiorina, Carly (R) Presidential Campaign ","Republican","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1954-09-06","55-64","[Management]","",""
"62686383","Press Releases, News, Notices","The Night in Searches for Donald Trump","2015-09-17 10:30:00Z","https://jeb2016.com/the-night-in-searches-for-donald-trump/","[bankruptcy;night;debate viewers]","[Donald Trump]","[Google]","[]","[Energy]","","","","","541","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"62514733","Press Releases, News, Notices","CNN Debate: Gov. John Kasich Has the Experience to Lead America","2015-09-17 10:30:00Z","https://johnkasich.com/blog-posts/cnn-debate-gov-john-kasich-has-the-experience-to-lead-america/","[experience;debate;conservative leader]","[John Kasich]","[]","[America;Ohio]","[]","","","","","177","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"62519845","Press Releases, News, Notices","What They’re Saying, Volume III: ""Christie Managed To Be That Voice Of The Common Person""","2015-09-17 10:30:00Z","https://www.chrischristie.com/news/-what-theyre-saying-volume-iii-christie-managed-to-be-that-voice-of-the-common-person","[people;voice;class;debate;voter;middle class;candidate;presidential debate;night;last night;average voter;class voters;performance last night;great night;middle class voters;strong night;ijreview]","[Hillary Clinton;Chris Christie;Donald Trump;Carly Fiorina;Jake Tapper]","[Google]","[New Jersey;Mika;The Common;Asbury Park;Athena]","[Jobs]","","","","","1347","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"62528891","Press Releases, News, Notices","Trump Is Runaway Debate Winner Newsmax Poll","2015-09-17 10:30:00Z","https://www.donaldjtrump.com/news/trump-is-runaway-debate-winner-newsmax-poll","[poll;debate;recent poll;debate winner]","[Jeb Bush;Mike Huckabee;John Kasich;Chris Christie;Donald Trump;Ben Carson;Carly Fiorina;Scott Walker;Marco Rubio;Ted Cruz]","[Hewlett-Packard]","[Texas]","[]","","","","","250","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62519171","Columns, Articles, Op-Eds, Blogs","USA Today: Iowa View: Fiorina, Rubio, Christie and Cruz on top after debate","2015-09-17 10:30:00Z","https://www.tedcruz.org/press/usa-today-iowa-view-fiorina-rubio-christie-and-cruz-on-top-after-debate/","[debate;penchant]","[John Kasich;Ted Cruz]","[]","[Iowa;Iran]","[]","","","","","156","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"62525475","Press Releases, News, Notices","Huckabee wins GOP debate with fiery optimism at Reagan Library","2015-09-17 10:30:00Z","http://www.mikehuckabee.com/news?ID=43A28BC9-6B6A-4190-8D4D-3D37BBC2D77E","[people;country;library;debate;optimism;litmus test;accommodations;presidential debate;hedge fund manager;litmus;litmus tests;debate performance]","[Mike Huckabee]","[]","[Kentucky;Arkansas]","[Cancer;Cardiovascular Diseases;Surgical Procedures;Investment Funds;Religious Freedom]","","","","","665","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"62521217","Press Releases, News, Notices","Marco Is the ‘Clear Winner’","2015-09-17 10:30:00Z","https://marcorubio.com/news/marcos-the-clear-winner/","[foreign policy;winner;foreign policy questions;showman;clear winner]","[Michael Medved;John King;Marco Rubio;Frank Luntz;Stuart Rothenberg;Jon Ralston;Will Carr;Erick Erickson]","[]","[]","[Foreign Policy]","","","","","272","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"62528895","Press Releases, News, Notices","Donald Trump mocks his GOP rivals at Rochester stop","2015-09-17 10:30:00Z","https://www.donaldjtrump.com/news/donald-trump-mocks-his-gop-rivals-at-rochester-stop","[campaign;candidate;global leader;rivals;hopefuls;mogul;presidential hopefuls;undecided voters;republican presidential hopefuls;devotees;estate mogul;undecided voter;campaign pitch]","[Jeb Bush;Donald Trump]","[Hewlett-Packard]","[New Hampshire;Mexico;America;Rochester]","[Taxation;Veterans;Jobs;Organised Labor;Climate Change;Community Centers]","","","","","491","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62528885","Press Releases, News, Notices","TRUMPMANIA: GOP DEBATE SETS CNN RATINGS RECORD","2015-09-17 10:30:00Z","https://www.donaldjtrump.com/news/trumpmania-gop-debate-sets-cnn-ratings-record","[debate;rating;ratings;hour debate;first debate]","[Donald Trump]","[]","[]","[]","","","","","288","Trump, Donald J. (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1946-06-14","Over 65","[Business;Real Estate]","",""
"62514715","Press Releases, News, Notices","Des Moines Register: Kasich ramps up Iowa campaign","2015-09-17 10:30:00Z","https://johnkasich.com/blog-posts/des-moines-register-kasich-ramps-up-iowa-campaign/","[campaign;ramps;republican presidential nomination;caucus campaign]","[George Bush;Chuck Grassley;John Kasich;Donald Trump;Ben Carson;Cory Crowley;Brent Siegrist;Mary Ann Hanusa;William Petroski]","[]","[New Hampshire;Iowa;Washington;Cedar Rapids;Des Moines;Council Bluffs;Ohio]","[]","","","","","303","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"62518241","Press Releases, News, Notices","ICYMI: Carly’s Top Moments of the Night","2015-09-17 10:30:00Z","https://carlyforamerica.com/news/icymi-carlys-top-moments-of-the-night-2/","[video;nation;tonight;debate;addiction;transcript;excerpt;moments;great nation;full transcript;stage tonight;top moments;previous debate;debate stage;debate stage tonight;worst technology recession]","[Vladimir Putin;Hillary Clinton;Leslie Shedd]","[HP]","[Germany;Poland;America;Hewlett;Packard;Baltic]","[Army Units;Labor and Employment;Foreign Policy;Addictions;Epidemics;Military Technology;Military Exercises;Veterans;Missile Technology;Jobs]","","","","","916","Fiorina, Carly (R) Presidential Campaign ","Republican","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1954-09-06","55-64","[Management]","",""
"62686379","Press Releases, News, Notices","Vote Now: We Can’t Decide, Which Jeb Clip is Best","2015-09-17 10:30:00Z","https://jeb2016.com/vote-now-we-cant-decide-which-jeb-clip-is-best/","[brother;clip;second debate]","[Donald Trump]","[]","[Columba]","[]","","","","","715","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
