"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"25424","62542377","Twitter","""We need to tackle mass incarceration."" -Hillary #DemDebate","2015-10-14 01:54:12Z","http://twitter.com/HillaryClinton/status/654112940929511424","[mass;incarceration;mass incarceration;#DemDebate]","[]","[]","[]","[]",1663,911,4455718,NA,8,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25427","62542393","Twitter","We cannot keep imprisoning more people than anyone else in the world. #DemDebate","2015-10-14 01:55:09Z","http://twitter.com/HillaryClinton/status/654113179711242240","[world;#DemDebate;anyone]","[]","[]","[]","[]",2056,1214,4455844,NA,13,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25429","62542409","Twitter","We can't move forward until we tackle racial inequality that still exists—from economic opportunity to education to community safety.","2015-10-14 01:56:09Z","http://twitter.com/HillaryClinton/status/654113430111133696","[education;economic opportunity;inequality;racial inequality]","[]","[]","[]","[Education]",1966,1452,4455955,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25430","62542437","Twitter","Racial inequality is not merely a symptom of economic inequality.","2015-10-14 01:57:24Z","http://twitter.com/HillaryClinton/status/654113744436502528","[inequality;symptom;racial inequality;economic inequality]","[]","[]","[]","[]",1560,983,4456112,NA,10,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25434","62542475","Twitter","The defining economic challenge of our time is raising incomes for working Americans. http://t.co/Jzsn687rPs","2015-10-14 01:58:54Z","http://twitter.com/HillaryClinton/status/654114124343975936","[challenge;incomes;economic challenge]","[]","[]","[]","[]",873,440,4456276,NA,14,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25437","62542499","Twitter","Subir los salarios y apoyar a la clase media es una de las prioridades más importantes para el país.","2015-10-14 01:59:43Z","http://twitter.com/HillaryClinton/status/654114330254929921","[media;los]","[]","[]","[]","[]",678,495,4456341,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25442","62542537","Twitter","We need to enforce regulations to make sure that middle class families never have to bail out Wall Street again.","2015-10-14 02:01:03Z","http://twitter.com/HillaryClinton/status/654114664591327232","[class;regulations;middle class;middle class families;class families]","[]","[]","[]","[]",1402,727,4456478,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25447","62542589","Twitter","No one is too big to jail–even on Wall Street. #DemDebate","2015-10-14 02:03:00Z","http://twitter.com/HillaryClinton/status/654115156444753920","[jail;#DemDebate]","[]","[]","[]","[]",1775,980,4456719,NA,11,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25452","62542647","Twitter","RT @TheBriefing2016: .@HillaryClinton believes we should invest in a clean energy future—not build a pipeline to carry N. America's ...","2015-10-14 02:05:34Z","http://twitter.com/HillaryClinton/status/654115800861835264","[energy;clean energy;pipeline;clean energy future;dirtiest fuel]","[]","[]","[]","[Energy]",0,266,4456979,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25463","62542761","Twitter","We need to make college more affordable. http://t.co/McCVDVPPXi","2015-10-14 02:10:34Z","http://twitter.com/HillaryClinton/status/654117057349459968","[college]","[]","[]","[]","[Colleges]",1948,1053,4457385,NA,8,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25465","62542777","Twitter","No student should have to borrow money to pay tuition at a public college. http://t.co/7DIAKMjrr4","2015-10-14 02:11:42Z","http://twitter.com/HillaryClinton/status/654117344978059265","[college;tuition;public college]","[]","[]","[]","[Colleges]",2397,1429,4457465,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25470","62542795","Twitter","RT @TheBriefing2016: Hillary's college plan will tackle rising education costs and student debt. http://t.co/DiBMN2Xyq1 ...","2015-10-14 02:12:51Z","http://twitter.com/HillaryClinton/status/654117632157818880","[college;debt;student debt;college plan]","[]","[]","[]","[Education;Colleges]",0,380,4457539,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25471","62542809","Twitter","Los altos costos asociados con la universidad no deberían de ser un obstáculo para todos los que quieren estudiar.","2015-10-14 02:13:37Z","http://twitter.com/HillaryClinton/status/654117826018603008","[estudiar;quieren;que quieren]","[]","[]","[]","[]",795,615,4457624,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25479","62542865","Twitter","Hillary va a mantener a las familias unidas. Expandirá DACA y DAPA, las órdenes ejecutivas, porque es lo correcto.","2015-10-14 02:16:27Z","http://twitter.com/HillaryClinton/status/654118541424238592","[mantener]","[]","[]","[]","[]",595,444,4457942,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25486","62542893","Twitter","We can't wait any longer for comprehensive immigration reform.","2015-10-14 02:18:20Z","http://twitter.com/HillaryClinton/status/654119013346361344","[immigration;reform;immigration reform;comprehensive immigration reform;comprehensive immigration]","[]","[]","[]","[Immigration Policies]",1340,826,4458140,NA,9,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25490","62542907","Twitter","While the GOP focuses on villifying immigrants, Hillary will fight to protect DACA/DAPA and pass comprehensive immigration reform.","2015-10-14 02:19:28Z","http://twitter.com/HillaryClinton/status/654119297179066368","[immigration;immigration reform;immigrants;comprehensive immigration reform;comprehensive immigration]","[]","[]","[]","[Immigration Policies]",1161,793,4458235,NA,18,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25492","62542925","Twitter","There is no place in America for second-class citizenship. #DemDebate http://t.co/vlE5KChnzO","2015-10-14 02:20:38Z","http://twitter.com/HillaryClinton/status/654119591535321088","[citizenship;#DemDebate]","[]","[]","[America]","[]",1592,1008,4458412,NA,11,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25496","62542951","Twitter","We need to find the right balance between civil liberties and national security. #DemDebate","2015-10-14 02:22:45Z","http://twitter.com/HillaryClinton/status/654120124157444097","[balance;civil liberties;national security;liberties;#DemDebate]","[]","[]","[]","[National Security;Civil and Political Rights]",1564,840,4458694,NA,14,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25503","62543103","Twitter","It's time the entire country stood up against the NRA. http://t.co/l1MEhGvtwt #DemDebate","2015-10-14 02:33:39Z","http://twitter.com/HillaryClinton/status/654122869492944897","[country;entire country;#DemDebate]","[]","[]","[]","[]",2206,1068,4459879,NA,12,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25504","62543169","Twitter","""I can't think of anything more outsider than being the first woman president."" -Hillary #DemDebate","2015-10-14 02:35:51Z","http://twitter.com/HillaryClinton/status/654123422474240000","[first woman;outsider;first woman president;woman president;#DemDebate;anything]","[]","[]","[]","[]",2469,1343,4460103,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25511","62543209","Twitter","#ImWithHer ⬇️ http://t.co/1iL3Iwh9T0","2015-10-14 02:38:02Z","http://twitter.com/HillaryClinton/status/654123973102469128","[#ImWithHer]","[]","[]","[]","[]",2436,1161,4460317,NA,2,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25520","62543281","Twitter","Climate change is real, and threatens us all. We need to act. http://t.co/Jb7DXwL9WS","2015-10-14 02:41:03Z","http://twitter.com/HillaryClinton/status/654124729759100928","[climate;change;climate change]","[]","[]","[]","[Climate Change]",1199,650,4460594,NA,13,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25522","62543305","Twitter","Equal pay, paid leave, childcare: These aren't just ""women's issues,"" they're family issues and economic growth issues. #DemDebate","2015-10-14 02:42:08Z","http://twitter.com/HillaryClinton/status/654125001344450560","[childcare;issues;family issues;economic growth issues;growth issues;#DemDebate]","[]","[]","[]","[Pay Discrimination;Equal Pay;Business Growth]",4461,2916,4460693,NA,18,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25526","62543315","Twitter","No matter what @carlyfiorina says, paid family leave is good for women, good for families, and good for America. #DemDebate","2015-10-14 02:43:23Z","http://twitter.com/HillaryClinton/status/654125318656139265","[leave;matter;family leave;#DemDebate]","[]","[]","[America]","[]",4458,2616,4460780,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25528","62543325","Twitter","No politician should interfere with a woman's personal medical decisions. Full stop. #DemDebate #ImWithHer","2015-10-14 02:45:13Z","http://twitter.com/HillaryClinton/status/654125779446562816","[politician;stop;medical decisions;personal medical decisions;full stop;#DemDebate;#ImWithHer]","[]","[]","[]","[]",5461,3658,4460972,NA,14,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25532","62543337","Twitter","For too long, issues affecting women—from reproductive rights to paid leave—have been dismissed as ""women's issues."" Those days are over.","2015-10-14 02:46:58Z","http://twitter.com/HillaryClinton/status/654126218548264960","[women;issues;reproductive rights]","[]","[]","[]","[]",4013,2301,4461145,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25537","62543373","Twitter","Attacks on Planned Parenthood are attacks on women's health and rights. We can't let them take us backwards. http://t.co/AwABjhfCjg","2015-10-14 02:49:24Z","http://twitter.com/HillaryClinton/status/654126832669851648","[attacks;rights]","[]","[]","[]","[]",4652,2314,4461394,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25538","62543395","Twitter","We cannot afford to have a Republican succeed Barack Obama as President of the United States. #DemDebate","2015-10-14 02:51:32Z","http://twitter.com/HillaryClinton/status/654127367984709632","[#DemDebate]","[]","[President of the United States]","[United States]","[]",5048,2803,4461652,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25541","62543435","Twitter","Hillary on the enemies she's proud to have made: ""The NRA, health insurance companies, drug companies, the Iranians...and the Republicans.""","2015-10-14 02:53:57Z","http://twitter.com/HillaryClinton/status/654127977660350465","[companies;insurance companies;enemies;drug companies;health insurance companies]","[]","[]","[]","[Medical Insurance]",4216,2379,4461929,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25544","62543483","Twitter","Hillary has fought for women her whole life—and she's just getting started. #ImWithHer #DemDebate http://t.co/vr1z1APQxJ","2015-10-14 02:56:42Z","http://twitter.com/HillaryClinton/status/654128669292666880","[life;women;whole life;#DemDebate;#ImWithHer]","[]","[]","[]","[]",2776,1518,4462217,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25546","62543505","Twitter","Hillary ha luchado toda su vida por los derechos de las mujeres y no va a parar ahora. #DemDebate","2015-10-14 02:58:28Z","http://twitter.com/HillaryClinton/status/654129111825285120","[#DemDebate;ahora;va]","[]","[]","[]","[]",864,439,4462418,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25550","62543543","Twitter","""In this debate, we tried to deal with the very tough issues facing our country—in stark contrast to the Republicans."" -Hillary #DemDebate","2015-10-14 03:00:54Z","http://twitter.com/HillaryClinton/status/654129724990603265","[debate;contrast;stark contrast;tough issues;#DemDebate]","[]","[]","[]","[]",2971,1480,4462606,NA,22,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25552","62543559","Twitter","We cannot go back to the failed policies of the past. We will not go back. America's best days are still ahead. #DemDebate","2015-10-14 03:02:38Z","http://twitter.com/HillaryClinton/status/654130163425366017","[policies;past;best days;#DemDebate;failed policies]","[]","[]","[]","[]",2285,1142,4462722,NA,23,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25553","62543583","Twitter","Are you with Hillary? Let her know: http://t.co/cpNtT9GLNf #DemDebate #ImWithHer http://t.co/67aQwmoeoy","2015-10-14 03:04:15Z","http://twitter.com/HillaryClinton/status/654130570314797056","[#DemDebate;#ImWithHer]","[]","[]","[]","[]",3093,1703,4462861,NA,11,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25558","62543615","Twitter","RT this if you’re proud to stand with Hillary. #ImWithHer #DemDebate http://t.co/gNnlOqnBq3","2015-10-14 03:06:51Z","http://twitter.com/HillaryClinton/status/654131224185802752","[#DemDebate;#ImWithHer]","[]","[]","[]","[]",3288,3705,4463130,NA,12,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25573","62543849","Twitter","A highlight of #DemDebate: Hillary stands up against Republican attacks on women's rights. #ImWithHer https://t.co/9OBNNSpaRf","2015-10-14 03:25:26Z","http://twitter.com/HillaryClinton/status/654135901870657537","[attacks;highlight;republican attacks;#DemDebate;#ImWithHer]","[]","[]","[]","[]",4544,2657,4464629,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25582","62544021","Twitter","RT @billclinton: I'm proud of @HillaryClinton. Tonight, she showed why she should be President.","2015-10-14 03:44:37Z","http://twitter.com/HillaryClinton/status/654140729615380481","[]","[]","[]","[]","[]",0,5604,4465690,NA,14,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25584","62544603","Twitter","""Finally, fathers will be able to say to their daughters: you too can grow up to be president."" #DemDebate https://t.co/pan4VXnmgT","2015-10-14 04:15:02Z","http://twitter.com/HillaryClinton/status/654148384295522304","[fathers;daughters;#DemDebate]","[]","[]","[]","[]",4871,2679,4466804,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25591","62544895","Twitter","RT @HillaryforNV: Retweet if you're feeling fired up after Hillary knocked it out of the park tonight. #DemDebate #NVforHRC ...","2015-10-14 04:36:35Z","http://twitter.com/HillaryClinton/status/654153803646828544","[park;tonight;park tonight;#DemDebate]","[]","[]","[]","[]",0,956,4467387,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25604","62566863","Twitter","Last night, Hillary showed that she has the vision, the plans, and the determination to move this country forward. https://t.co/lKhqx4Q3a5","2015-10-14 12:03:59Z","http://twitter.com/HillaryClinton/status/654266399162937344","[vision;night;last night]","[]","[]","[]","[]",2627,1372,4472461,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25643","62575633","Twitter","RT @TheBriefing2016: At the #DemDebate last night, Hillary defined what drives her every day. Watch her opening statement: ...","2015-10-14 15:17:11Z","http://twitter.com/HillaryClinton/status/654315018947792896","[statement;night;last night;#DemDebate]","[]","[]","[]","[]",0,450,4475115,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25669","62582195","Twitter","""I can't think of anything more outsider than electing the first woman president."" —Hillary #DemDebate https://t.co/3OiUNf6Xhb","2015-10-14 17:19:38Z","http://twitter.com/HillaryClinton/status/654345834230714368","[first woman;outsider;first woman president;woman president;#DemDebate;anything]","[]","[]","[]","[]",1758,817,4476626,NA,16,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25684","62587477","Twitter","We can protect the Second Amendment while also protecting our families and communities from gun violence. http://t.co/K3DN9ORtrk","2015-10-14 18:42:25Z","http://twitter.com/HillaryClinton/status/654366668190273536","[violence;gun;gun violence;communities from gun]","[]","[]","[]","[]",2436,1189,4477567,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25699","62597345","Twitter","No senior should have to choose between paying their Medicare premium and buying groceries. http://t.co/uQM4y4JBYz https://t.co/E5nVyk1sAP","2015-10-14 19:51:22Z","http://twitter.com/HillaryClinton/status/654384018281136128","[premiums;drug plan;groceries;drug plan premiums;plan premiums]","[]","[]","[]","[]",939,531,4478204,NA,16,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25723","62605779","Twitter","Your fights are Hillary's fights. http://t.co/OKwDwbqqaS","2015-10-14 21:07:09Z","http://twitter.com/HillaryClinton/status/654403087931699200","[fights]","[]","[]","[]","[]",1144,604,4478890,NA,6,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25734","62608577","Twitter","Last night, Hillary was the only candidate to confront GOP attacks on Planned Parenthood. http://t.co/kHpSMSC4C5","2015-10-14 22:00:26Z","http://twitter.com/HillaryClinton/status/654416498279251968","[candidate;night;last night]","[]","[]","[]","[]",1545,632,4479296,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25739","62610989","Twitter","The feeling when a GOP candidate says it's acceptable to be fired for being gay. https://t.co/cF9mw5k8fq http://t.co/cYFvcW27mQ","2015-10-14 22:34:34Z","http://twitter.com/HillaryClinton/status/654425087790219264","[feeling;plenty;plenty of places]","[]","[]","[]","[Jobs]",4644,3106,4479506,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25772","62625061","Twitter","She has a point: The economy does do better with a Democrat in the White House. https://t.co/ijhQK1uNGs","2015-10-15 00:45:21Z","http://twitter.com/HillaryClinton/status/654458002326491136","[economy;point]","[]","[]","[]","[]",1741,817,4480613,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25785","62630047","Twitter","Go behind the scenes with Hillary at the #DemDebate: http://t.co/M5XAMWZFNx http://t.co/fQf48HHNMW","2015-10-15 01:39:35Z","http://twitter.com/HillaryClinton/status/654471648347820032","[scenes;#DemDebate]","[]","[]","[]","[]",737,311,4481020,NA,11,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25800","62644909","Twitter","Hillary's been a fighter for LGBT equality for years—and she's just getting warmed up. Read her fiercest quotes: http://t.co/zu5vBC573H","2015-10-15 12:07:41Z","http://twitter.com/HillaryClinton/status/654629716712914944","[equality;quotes]","[]","[]","[]","[]",988,534,4484134,NA,19,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25848","62659297","Twitter","Watch live: Hillary speaks at @USHCC. Don't miss this → http://t.co/ovA9XAULgP","2015-10-15 16:31:54Z","http://twitter.com/HillaryClinton/status/654696207659364356","[]","[]","[]","[]","[]",200,96,4485345,NA,10,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25852","62660025","Twitter","""Immigration is good for America. Immigration built our country."" —Hillary at @USHCC","2015-10-15 16:44:03Z","http://twitter.com/HillaryClinton/status/654699265957060608","[country]","[]","[]","[America]","[]",795,498,4485395,NA,12,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25854","62660133","Twitter","""Comprehensive immigration reform where we bring people out of the shadows will be good for our economy."" —Hillary","2015-10-15 16:45:35Z","http://twitter.com/HillaryClinton/status/654699651614928898","[immigration;immigration reform;shadows]","[]","[]","[]","[Immigration Policies]",655,395,4485399,NA,18,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25860","62660741","Twitter","RT @UniNoticias: En evento en @USHCC, @HillaryClinton dijo, ""La inmigración es buena para #EEUU. La inmigración construyó este país. ...","2015-10-15 16:57:31Z","http://twitter.com/HillaryClinton/status/654702657525821440","[#EEUU;en;dijo]","[]","[]","[]","[]",0,167,4485465,NA,20,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25865","62660911","Twitter","""We cannot grow the economy unless we end the unequal pay that women in the workplace are still suffering under."" —Hillary at #USHCC","2015-10-15 17:00:24Z","http://twitter.com/HillaryClinton/status/654703379323551744","[economy;workplace;unequal pay;#USHCC]","[]","[]","[]","[Labor and Employment]",704,431,4485479,NA,23,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25869","62661371","Twitter","""I salute the Black Lives movement for raising this issue to the high priority it is.""—Hillary on race and criminal justice reform at #USHCC","2015-10-15 17:07:12Z","http://twitter.com/HillaryClinton/status/654705093346902020","[race;movement;#USHCC;criminal justice;criminal justice reform]","[]","[]","[]","[]",862,454,4485496,NA,24,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25918","62664341","Twitter","Watch live: Hillary speaks at a Latinos for Hillary event in San Antonio, Texas → http://t.co/4QDB9eEIwA","2015-10-15 17:56:14Z","http://twitter.com/HillaryClinton/status/654717432146235392","[event]","[]","[]","[San Antonio]","[]",251,132,4485715,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25932","62665663","Twitter","""Every American deserves access to quality, affordable health care—even new Americans."" —Hillary #LatinosforHillary","2015-10-15 18:18:24Z","http://twitter.com/HillaryClinton/status/654723009287053312","[quality;health care;access;affordable health care;affordable health]","[]","[]","[]","[Cost of Health Care]",670,333,4485813,NA,13,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25933","62665767","Twitter","""I will fight any effort, anywhere, to disenfranchise any American."" —Hillary in San Antonio #LatinosForHillary","2015-10-15 18:19:45Z","http://twitter.com/HillaryClinton/status/654723351626145792","[effort]","[]","[]","[San Antonio]","[]",492,252,4485816,NA,15,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"25934","62665841","Twitter","""I'm running for president to protect our families and communities from the plague of gun violence."" —Hillary","2015-10-15 18:20:52Z","http://twitter.com/HillaryClinton/status/654723632271265792","[violence;gun;gun violence]","[]","[]","[]","[]",1026,456,4485818,NA,17,"Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
