"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"18037","58737795","Twitter","In our first debate, @realDonaldTrump raised his hand in front of 25 million people to not run third party.  I called him out for it.","2015-09-03 18:24:48Z","http://twitter.com/RandPaul/status/639504331604103168","[debate;front;third party]","[]","[]","[]","[]",0,0,675633,NA,25,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18038","58737855","Twitter","I spent the last few weeks making sure people knew it was not acceptable to potentially throw the next election to Hillary.","2015-09-03 18:25:48Z","http://twitter.com/RandPaul/status/639504583694397441","[election;weeks;sure people]","[]","[]","[]","[]",0,0,675637,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18039","58737967","Twitter","I am glad to see @realDonaldTrump capitulated and changed course after our debate.","2015-09-03 18:27:34Z","http://twitter.com/RandPaul/status/639505024855490560","[course;debate]","[]","[]","[]","[]",0,0,675638,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18069","58819103","Twitter","In case you missed it, my campaign released a new app. Download it and let me know what you think! #StandWithRand http://t.co/Ud0bWjZjsu","2015-09-03 20:22:03Z","http://twitter.com/RandPaul/status/639533838973079552","[campaign;#StandWithRand;app]","[]","[]","[]","[]",24,28,675760,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18075","58819101","Twitter","RT @flteenliberty: Check out this picture of me with @RandPaul via the #RandPaul2016 app! https://t.co/7KAGVbqHSR","2015-09-03 20:42:46Z","http://twitter.com/RandPaul/status/639539051071205378","[picture;app;#RandPaul2016]","[]","[]","[]","[]",0,5,675760,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18082","58819099","Twitter","Support the campaign and order your Rand Yard Sign today! #StandWithRand https://t.co/pBnSTO8ymD","2015-09-03 21:00:12Z","http://twitter.com/RandPaul/status/639543439042834432","[campaign;support;#StandWithRand]","[]","[]","[]","[]",15,6,675760,NA,12,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18083","58819097","Twitter","RT @theAlexHanson: .@RandPaul to hold town hall at ISU, tailgate at #CyHawk game in Ames: http://t.co/cm2itcVs0t #IAcaucus ...","2015-09-03 21:02:08Z","http://twitter.com/RandPaul/status/639543924718239744","[town hall;game;tailgate;#iacaucus;#CyHawk]","[]","[]","[]","[]",0,17,675760,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18108","58853677","Twitter","#SFR #StandWithRand  https://t.co/9ujm7nD8M0","2015-09-03 22:43:36Z","http://twitter.com/RandPaul/status/639569459301191680","[#StandWithRand;#SFR]","[]","[]","[Iowa]","[Colleges;Universities]",31,21,675804,NA,3,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18113","58853675","Twitter","http://t.co/t9kYMzU5sQ","2015-09-03 23:00:16Z","http://twitter.com/RandPaul/status/639573654301310977","[]","[]","[]","[]","[]",95,105,675804,NA,1,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18153","58935707","Twitter","RT @FoxNews: .@RandPaul: ""Why not just privatize marriage? Have it in the churches & people will go to a definition that they agree with."" ...","2015-09-04 02:41:33Z","http://twitter.com/RandPaul/status/639629343115882496","[marriage;churches;#Hannity]","[]","[]","[]","[]",0,333,675922,NA,25,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18154","58935705","Twitter","RT @FoxNews: .@RandPaul: ""I think it’s ridiculous to incarcerate someone for their religious beliefs."" #Hannity http://t.co/su8nM97ly2","2015-09-04 02:42:01Z","http://twitter.com/RandPaul/status/639629461399343104","[someone;beliefs;religious beliefs;#Hannity]","[]","[]","[]","[Religious Beliefs]",0,336,675922,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18176","58948263","Twitter","Join me on the 19th to take pictures and discuss how we defeat the Washington machine! #StandwithRand in MI http://t.co/YFARyJzZgp","2015-09-04 13:33:59Z","http://twitter.com/RandPaul/status/639793533159804930","[pictures;machine;#StandWithRand]","[]","[]","[Washington]","[]",24,20,676018,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18248","59007729","Twitter","Defend the 2nd Amendment and Stand with Rand—order your camo gear today! https://t.co/DBpUIFU7UE","2015-09-04 22:30:10Z","http://twitter.com/RandPaul/status/639928467878875137","[gear;camo;gear today;camo gear]","[]","[]","[]","[]",12,18,676166,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18251","59007727","Twitter","RT @murphfrommidway: @RandPaul Standing with Rand all the way up in Orr, Minnesota. #IStandWithRand http://t.co/LYv0d3X5Ze","2015-09-04 22:42:05Z","http://twitter.com/RandPaul/status/639931466110009344","[#IStandWithRand]","[]","[]","[Minnesota]","[]",0,3,676166,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18256","59010795","Twitter","RT @theblaze: .@RandPaul is ""absolutely convinced"" Washington can't be fixed until term limits are put into place: http://t.co/qhkRlOSIAu","2015-09-04 23:18:18Z","http://twitter.com/RandPaul/status/639940580567486464","[term;limits;term limits]","[]","[]","[Washington]","[]",0,126,676222,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18310","59094869","Twitter","I have written out a budget that balances in under five years and includes the largest tax cut in our history. https://t.co/OFv3MjBYig","2015-09-05 17:29:54Z","http://twitter.com/RandPaul/status/640215289997586432","[tax;cut;tax cut;largest tax cut;largest tax]","[]","[]","[]","[Tax policies]",141,106,676535,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18383","59113089","Twitter","RT @SundayFutures: .@RandPaul: ""I would eliminate the entire #tax code & have 1 single flat tax for everybody"" @FoxNews @MariaBartiromo","2015-09-06 17:55:35Z","http://twitter.com/RandPaul/status/640584140614557696","[tax;flat tax;#tax;everybody]","[]","[]","[]","[Tax policies]",0,138,676935,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18386","59113087","Twitter","RT @SundayFutures: .@RandPaul:""I grew up in a #Republican Party that said #education was a #state & #local issue."" @FoxNews ...","2015-09-06 18:01:07Z","http://twitter.com/RandPaul/status/640585533601677312","[issue;#Education;#Republican;#local;#state;#GOP2016]","[]","[]","[]","[]",0,74,676935,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18390","59113085","Twitter","Order your Unleash the American Dream Tee today! #StandWithRand https://t.co/v8CaElzahk","2015-09-06 18:30:12Z","http://twitter.com/RandPaul/status/640592854109130752","[dream;tee;#StandWithRand]","[]","[]","[]","[]",22,14,676935,NA,10,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18414","59121075","Twitter","http://t.co/D2HxYIn42I","2015-09-06 23:00:09Z","http://twitter.com/RandPaul/status/640660787573342208","[]","[]","[]","[]","[]",81,83,676991,NA,1,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18427","59123623","Twitter","@JebBush I'm just gonna leave this right here for you:  https://t.co/oJB2ZRgYyl","2015-09-07 00:22:33Z","http://twitter.com/RandPaul/status/640681524984172544","[]","[]","[]","[]","[]",58,32,677018,NA,11,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18457","59128301","Twitter","Happy Labor Day.  Comment and tell me what you're doing this Labor Day.  #standwithrand http://t.co/3AhK5mVVKt","2015-09-07 12:00:08Z","http://twitter.com/RandPaul/status/640857077372469248","[day;labor;labor day;happy labor;happy labor day;#StandWithRand;#standwithrand]","[]","[]","[]","[]",0,0,677125,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18532","59188651","Twitter",".@KelleyAshbyPaul is in Iowa this week! Register for the events here: http://t.co/RP1IyAMDU1 https://t.co/mhDAGP21wK","2015-09-07 23:15:22Z","http://twitter.com/RandPaul/status/641027006445039616","[events;week]","[]","[]","[Iowa]","[]",0,0,677361,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18594","59396657","Twitter","Join me in Iowa this week for the @RandStudents Rally at Iowa State University! http://t.co/cQanbRVg55 https://t.co/9ujm7nD8M0","2015-09-08 15:19:25Z","http://twitter.com/RandPaul/status/641269618779230210","[week;#SFR]","[]","[]","[Iowa]","[Colleges;Universities]",0,0,677643,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18596","59396839","Twitter","RT @SundayFutures: .@RandPaul: ""I’d like to empower teachers, local principals, school boards, & parents to be involved in #education-NOT ...","2015-09-08 15:22:37Z","http://twitter.com/RandPaul/status/641270421363499008","[teachers;principals;school boards;#Education;local principals]","[]","[]","[]","[]",0,0,677642,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18621","59407287","Twitter","LIVE on #Periscope: Kelley Paul is live in Clive, Iowa! https://t.co/w8kZIBg3Sn","2015-09-08 17:04:07Z","http://twitter.com/RandPaul/status/641295965958238208","[#periscope]","[Kelley Paul]","[]","[]","[]",0,0,677681,NA,11,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18637","59413697","Twitter","I'm glad to see @GroverNorquist highlighting yet another example of how much Hillary loves to raise taxes: http://t.co/dtJ7yDJpT1","2015-09-08 18:20:41Z","http://twitter.com/RandPaul/status/641315232070115328","[taxes;example]","[]","[]","[]","[]",0,0,677703,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18638","59413743","Twitter","Compare that with my proposal which would gut the IRS and offer a 14.5% fair & flat tax resulting in tax cuts for every single American!","2015-09-08 18:21:42Z","http://twitter.com/RandPaul/status/641315491538161666","[tax cuts;tax;flat tax;gut]","[]","[IRS]","[]","[Tax policies]",0,0,677703,NA,26,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18639","59413849","Twitter","RT @KelleyAshbyPaul: Loved meeting @RandStudents from @DrakeUniversity today in Iowa! Thanks for all of your hard work. ...","2015-09-08 18:23:56Z","http://twitter.com/RandPaul/status/641316049959428096","[meeting;hard work]","[]","[]","[Iowa]","[]",0,0,677704,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18685","59429325","Twitter","Order our new line of Camo Gear today! #StandWithRand https://t.co/DBpUIFU7UE","2015-09-08 22:30:07Z","http://twitter.com/RandPaul/status/641378004250177537","[line;today;#StandWithRand]","[]","[]","[Camo]","[]",0,0,677830,NA,10,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18688","59430595","Twitter","Here's an update from @KelleyAshbyPaul on her Iowa tour! https://t.co/6iQHsYPxXl","2015-09-08 22:47:27Z","http://twitter.com/RandPaul/status/641382368260001792","[tour;dreams;field of dreams]","[]","[]","[Iowa]","[]",0,0,677818,NA,10,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18698","59433535","Twitter","Join our Physicians Network to participate in my campaign and become a part of the solution: https://t.co/rhTxFB3P3l https://t.co/A9v8jiyvhW","2015-09-08 23:54:35Z","http://twitter.com/RandPaul/status/641399264506085376","[solution;campaign]","[]","[]","[]","[]",0,0,677834,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18721","59526119","Twitter","A true plan for tax reform and getting the IRS out of your life: https://t.co/oJB2ZRgYyl","2015-09-09 11:14:51Z","http://twitter.com/RandPaul/status/641570456563265537","[tax;reform;tax reform]","[]","[IRS]","[]","[Taxation]",0,0,678010,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18731","59528657","Twitter","Join me at @IowaStateU for my Town Hall to discuss how we unleash the American Dream!#StandwithRand in IA http://t.co/dBNLQeV5pL","2015-09-09 12:43:13Z","http://twitter.com/RandPaul/status/641592695916335104","[dream;#StandWithRand;american dream;ia]","[]","[]","[]","[]",0,0,678021,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18737","59530137","Twitter","RT @KelleyAshbyPaul: Loving the selfies in our campaign app but my favorite part is the secret Galaga game. https://t.co/a1axrQxGvL ...","2015-09-09 13:12:08Z","http://twitter.com/RandPaul/status/641599974543790080","[game;app;campaign app]","[]","[]","[Galaga]","[]",0,0,678032,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18762","59534487","Twitter","RT @AJSpiker: @KelleyAshbyPaul visiting with Iowa caucusgoers at the Blue Strawberry Coffee Company in Cedar Rapids #StandwithRand ...","2015-09-09 14:38:26Z","http://twitter.com/RandPaul/status/641621692847157248","[#StandWithRand]","[]","[]","[Iowa;Cedar Rapids]","[]",0,0,678046,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18831","59553489","Twitter","RT @KelleyAshbyPaul: I'm about to go live with @PaulaSandsLive on @kwqcnews in Iowa! http://t.co/6nPmvuOKpd http://t.co/CcnrFsjQVL","2015-09-09 19:57:59Z","http://twitter.com/RandPaul/status/641702106450272256","[]","[]","[]","[Iowa]","[]",0,0,677833,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18851","59586453","Twitter","Unlike @JebBush's new tax proposal, my plan would replace the IRS tax code with one low 14.5% flat tax rate. http://t.co/XgejElLTwZ","2015-09-09 21:19:35Z","http://twitter.com/RandPaul/status/641722644648235008","[tax;proposal;flat tax;tax proposal;flat tax rate]","[]","[IRS]","[]","[Taxation;Tax policies]",0,0,677876,NA,21,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18861","59618327","Twitter","My low 14.5% flat tax plan will eliminate the IRS tax code. @JebBush's plan will keep it. http://t.co/j4GI9FRJxK","2015-09-09 22:08:25Z","http://twitter.com/RandPaul/status/641734933900214274","[tax;plan;tax plan;flat tax;flat tax plan]","[]","[IRS]","[]","[Taxation;Tax policies]",0,0,677901,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18864","59618521","Twitter","You can read more about my plan here: https://t.co/cdmXfEGhFY","2015-09-09 22:18:39Z","http://twitter.com/RandPaul/status/641737507059531776","[plan]","[]","[]","[]","[]",0,0,677884,NA,9,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18880","59646085","Twitter","Unlike @JebBush's new tax proposal, my plan will end corporate welfare and defeat the Washington Machine. http://t.co/6tNDg8bnrb","2015-09-09 23:38:03Z","http://twitter.com/RandPaul/status/641757491294957568","[welfare;machine;tax proposal;corporate welfare]","[]","[]","[Washington]","[]",0,0,677914,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18927","59678445","Twitter","Retweet if you support my plan with one low flat rate of 14.5% for all Americans! Read more: https://t.co/oJB2ZQZn9L http://t.co/lRoJxbEEou","2015-09-10 13:42:55Z","http://twitter.com/RandPaul/status/641970109532102657","[rate;plan;flat rate;low flat rate]","[]","[]","[]","[]",0,0,678155,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18939","59681105","Twitter","Which tax plan do you prefer: mine or @JebBush? Take the quiz to find out! #StandWithRand https://t.co/XaHedwEkAX","2015-09-10 14:30:11Z","http://twitter.com/RandPaul/status/641982004339146758","[quiz;tax plan;mine;#StandWithRand]","[]","[]","[]","[]",0,0,678170,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18948","59682175","Twitter","Read more about my 14.5% fair and flat tax plan here: https://t.co/oJB2ZQZn9L","2015-09-10 14:45:18Z","http://twitter.com/RandPaul/status/641985805620084736","[tax;plan;tax plan;flat tax;flat tax plan]","[]","[]","[]","[Tax policies]",0,0,678173,NA,12,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18949","59682263","Twitter","RT @CNNPolitics: .@RandPaul on #IranDeal: There's not enough leverage to enforce compliance http://t.co/6OZtrg079U http://t.co/4oRHA1CUmo","2015-09-10 14:46:44Z","http://twitter.com/RandPaul/status/641986167718580224","[compliance;leverage;#IranDeal]","[]","[]","[]","[]",0,0,678173,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18971","59689641","Twitter","RT @Heritage_Action: We'll be live on Periscope at 12pm to cover the #WomenBetrayed rally featuring @RandPaul and our own @JessAnderson2 ...","2015-09-10 16:02:24Z","http://twitter.com/RandPaul/status/642005210924195840","[rally;#WomenBetrayed]","[]","[]","[]","[]",0,0,678212,NA,21,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18974","59691295","Twitter","Watch the #WomenBetrayed rally LIVE on Periscope: It's time for Congress to #DefundPlannedParenthood  https://t.co/M0HzNJUoMS","2015-09-10 16:07:44Z","http://twitter.com/RandPaul/status/642006551637700608","[rally;#DefundPlannedParenthood;#WomenBetrayed]","[]","[]","[]","[]",0,0,678213,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"18975","59691459","Twitter","RT @March_for_Life: ""These horrific videos are making the country rethink this."" - Senator @RandPaul on #PlannedParenthood videos ...","2015-09-10 16:11:00Z","http://twitter.com/RandPaul/status/642007372785913856","[country;videos;#PlannedParenthood;horrific videos;#WomenBetrayed]","[]","[]","[]","[]",0,0,678214,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19020","59710247","Twitter","RT @l_fraher: #womenbetrayed rally. @RandPaul @SaraPalinUSA thank you for standing steadfast for life. #DefundPP @AllianceDefends ...","2015-09-10 19:40:01Z","http://twitter.com/RandPaul/status/642059975821410304","[life;rally;#defundPP;#WomenBetrayed]","[]","[]","[]","[]",0,0,678283,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19021","59710413","Twitter","RT @LilaGraceRose: With @RandPaul @Students4LifeHQ @SarahPalinUSA @KristanHawkins at #WomenBetrayed rally in D.C. #PPSellsBabyParts ...","2015-09-10 19:43:07Z","http://twitter.com/RandPaul/status/642060755408261120","[rally;#PPSellsBabyParts;#WomenBetrayed]","[]","[]","[]","[]",0,0,678284,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19049","59722587","Twitter","Which tax plan is for you? Take the quiz now! https://t.co/XaHedwEkAX","2015-09-10 21:36:39Z","http://twitter.com/RandPaul/status/642089324301807616","[tax;quiz;tax plan]","[]","[]","[]","[]",0,0,678328,NA,11,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19108","59747075","Twitter","Today, we say a prayer for those who lost their lives and their family members. You will never be forgotten. http://t.co/VjFeQPj7KS","2015-09-11 12:44:56Z","http://twitter.com/RandPaul/status/642317905057583104","[lives;prayer;family members]","[]","[]","[]","[]",0,0,678561,NA,21,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19134","59756559","Twitter","RT @ChipEnglander: Watch @SarahPalinUSA talk about @RandPaul yesterday -- ""He's an outsider...I have a lot of respect for him..."" ...","2015-09-11 15:13:57Z","http://twitter.com/RandPaul/status/642355404920385536","[yesterday;outsider;lot of respect]","[]","[]","[]","[]",0,0,678650,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19157","59772547","Twitter","Don't miss my Town Hall w/ @RandStudents tonight at @IowaStateU! Register here: http://t.co/cQanbRVg55 http://t.co/SVEXRFdzf6","2015-09-11 16:41:41Z","http://twitter.com/RandPaul/status/642377485389307904","[]","[]","[]","[]","[]",0,0,678717,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19192","59815717","Twitter","RT @RandStudents: Less than 3 hours until tonight's event with @RandPaul at Iowa State University! Check back here for a livestream! ...","2015-09-11 20:56:55Z","http://twitter.com/RandPaul/status/642441715144523776","[hours;livestream]","[]","[]","[Iowa]","[Universities]",0,0,678850,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19232","59841971","Twitter","RT @AJSpiker: .@RandPaul shares his message of freedom, peace and prosperity with Iowa caucusgoers in Indianola #StandwithRand ...","2015-09-11 23:20:51Z","http://twitter.com/RandPaul/status/642477937585950720","[peace;prosperity;#StandWithRand;message of freedom]","[]","[]","[Iowa;Indianola]","[]",0,0,678931,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19235","59845019","Twitter","I welcome supporters of Governor Perry to join our campaign for liberty. Our nation needs a leader in chief: http://t.co/lpzLQBXXC5","2015-09-11 23:37:57Z","http://twitter.com/RandPaul/status/642482241981911040","[liberty;supporters]","[]","[]","[]","[]",0,0,678946,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"19236","59845377","Twitter","What does it say about GOP when a 3 & half term Gov w/ a successful record of creating jobs bows out as a reality star leads in the polls?","2015-09-11 23:40:29Z","http://twitter.com/RandPaul/status/642482877448351744","[reality;polls;successful record;reality star]","[]","[]","[]","[Jobs]",0,0,678942,NA,30,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
